time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,entry_age,characteristic_group,characteristic,tariff_group,entry_rate
202021,Academic year,Regional,E92000001,England,E12000008,South East,,,,By Age 19,Free School Meals,Free School Meals,High tariff,3.5
202021,Academic year,Regional,E92000001,England,E12000001,North East,,,,By Age 19,Free School Meals,Free School Meals,High tariff,2.8
202021,Academic year,Regional,E92000001,England,E12000007,London,,,,By Age 19,Free School Meals,Free School Meals,High tariff,9.3
202021,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,By Age 19,Free School Meals,Free School Meals,High tariff,3.5
202021,Academic year,Local authority,E92000001,England,E12000007,London,319,E09000029,Sutton,By Age 19,Free School Meals,Free School Meals,Total,41.0
202021,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,By Age 19,Free School Meals,Free School Meals,Total,19.2
202021,Academic year,Local authority,E92000001,England,E12000007,London,307,E09000009,Ealing,By Age 19,Free School Meals,Free School Meals,Total,52.0
202021,Academic year,Local authority,E92000001,England,E12000007,London,311,E09000016,Havering,By Age 19,Free School Meals,Free School Meals,Total,29.0
202021,Academic year,Local authority,E92000001,England,E12000007,London,318,E09000027,Richmond upon Thames,By Age 19,Free School Meals,Free School Meals,Total,32.8
202021,Academic year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,By Age 19,Free School Meals,Free School Meals,Total,16.2
202021,Academic year,Local authority,E92000001,England,E12000009,South West,839,"E06000058
","Bournemouth, Christchurch and Poole",By Age 19,Free School Meals,Free School Meals,Total,20.9
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,By Age 19,Free School Meals,Free School Meals,Total,20.8
202021,Academic year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,By Age 19,Free School Meals,Free School Meals,Total,29.7
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,By Age 19,Free School Meals,Free School Meals,Total,19.2
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,By Age 19,Free School Meals,Free School Meals,Total,21.3
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,By Age 19,Free School Meals,Free School Meals,Total,21.0
202021,Academic year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,By Age 19,Free School Meals,Free School Meals,Total,17.2
202021,Academic year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,By Age 19,Free School Meals,Free School Meals,Total,21.4
202021,Academic year,Local authority,E92000001,England,E12000007,London,308,E09000010,Enfield,By Age 19,Free School Meals,Free School Meals,Total,47.9
202021,Academic year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,By Age 19,Free School Meals,Free School Meals,Total,24.7
202021,Academic year,Local authority,E92000001,England,E12000007,London,211,E09000030,Tower Hamlets,By Age 19,Free School Meals,Free School Meals,Total,54.0
202021,Academic year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,By Age 19,Free School Meals,Free School Meals,Total,34.8
202021,Academic year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,By Age 19,Free School Meals,Free School Meals,Total,23.7
202021,Academic year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,By Age 19,Free School Meals,Free School Meals,Total,18.0
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,By Age 19,Free School Meals,Free School Meals,Total,18.3
202021,Academic year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,By Age 19,Free School Meals,Free School Meals,Total,14.8
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,By Age 19,Free School Meals,Free School Meals,Total,26.6
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,By Age 19,Free School Meals,Free School Meals,Total,21.5
202021,Academic year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,By Age 19,Free School Meals,Free School Meals,Total,22.4
202021,Academic year,Local authority,E92000001,England,E12000007,London,210,E09000028,Southwark,By Age 19,Free School Meals,Free School Meals,Total,53.9
202021,Academic year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,By Age 19,Free School Meals,Free School Meals,Total,21.6
202021,Academic year,Local authority,E92000001,England,E12000007,London,313,E09000018,Hounslow,By Age 19,Free School Meals,Free School Meals,Total,47.9
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,By Age 19,Free School Meals,Free School Meals,Total,19.4
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,By Age 19,Free School Meals,Free School Meals,Total,22.5
202021,Academic year,Local authority,E92000001,England,E12000007,London,206,E09000019,Islington,By Age 19,Free School Meals,Free School Meals,Total,43.8
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,By Age 19,Free School Meals,Free School Meals,Total,26.9
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,By Age 19,Free School Meals,Free School Meals,Total,37.8
202021,Academic year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,By Age 19,Free School Meals,Free School Meals,Total,22.5
202021,Academic year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,By Age 19,Free School Meals,Free School Meals,Total,14.1
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,By Age 19,Free School Meals,Free School Meals,Total,18.6
202021,Academic year,Local authority,E92000001,England,E12000007,London,202,E09000007,Camden,By Age 19,Free School Meals,Free School Meals,Total,55.0
202021,Academic year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,By Age 19,Free School Meals,Free School Meals,Total,16.3
202021,Academic year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,By Age 19,Free School Meals,Free School Meals,Total,11.4
202021,Academic year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,By Age 19,Free School Meals,Free School Meals,Total,30.0
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,By Age 19,Free School Meals,Free School Meals,Total,11.1
202021,Academic year,Local authority,E92000001,England,E12000007,London,314,E09000021,Kingston upon Thames,By Age 19,Free School Meals,Free School Meals,Total,47.8
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,By Age 19,Free School Meals,Free School Meals,Total,21.7
202021,Academic year,Local authority,E92000001,England,E12000007,London,212,E09000032,Wandsworth,By Age 19,Free School Meals,Free School Meals,Total,48.9
202021,Academic year,Local authority,E92000001,England,E12000007,London,205,E09000013,Hammersmith and Fulham,By Age 19,Free School Meals,Free School Meals,Total,50.6
202021,Academic year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,By Age 19,Free School Meals,Free School Meals,Total,19.1
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,By Age 19,Free School Meals,Free School Meals,Total,18.3
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,By Age 19,Free School Meals,Free School Meals,Total,31.5
202021,Academic year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,By Age 19,Free School Meals,Free School Meals,Total,15.7
202021,Academic year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,By Age 19,Free School Meals,Free School Meals,Total,19.1
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,By Age 19,Free School Meals,Free School Meals,Total,22.7
202021,Academic year,Local authority,E92000001,England,E12000007,London,207,E09000020,Kensington and Chelsea,By Age 19,Free School Meals,Free School Meals,Total,54.5
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,By Age 19,Free School Meals,Free School Meals,Total,18.7
202021,Academic year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,By Age 19,Free School Meals,Free School Meals,Total,22.6
202021,Academic year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,By Age 19,Free School Meals,Free School Meals,Total,26.7
202021,Academic year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,By Age 19,Free School Meals,Free School Meals,Total,29.3
202021,Academic year,Local authority,E92000001,England,E12000007,London,320,E09000031,Waltham Forest,By Age 19,Free School Meals,Free School Meals,Total,42.2
202021,Academic year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,By Age 19,Free School Meals,Free School Meals,Total,26.8
202021,Academic year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,By Age 19,Free School Meals,Free School Meals,Total,26.4
202021,Academic year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,By Age 19,Free School Meals,Free School Meals,Total,18.0
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,By Age 19,Free School Meals,Free School Meals,Total,33.1
202021,Academic year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,By Age 19,Free School Meals,Free School Meals,Total,21.8
202021,Academic year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,By Age 19,Free School Meals,Free School Meals,Total,17.3
202021,Academic year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,By Age 19,Free School Meals,Free School Meals,Total,22.3
202021,Academic year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,By Age 19,Free School Meals,Free School Meals,Total,17.7
202021,Academic year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,By Age 19,Free School Meals,Free School Meals,Total,21.4
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,By Age 19,Free School Meals,Free School Meals,Total,25.3
202021,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,By Age 19,Free School Meals,Free School Meals,Total,21.0
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,By Age 19,Free School Meals,Free School Meals,Total,24.6
202021,Academic year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,By Age 19,Free School Meals,Free School Meals,Total,18.5
202021,Academic year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,By Age 19,Free School Meals,Free School Meals,Total,21.4
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,By Age 19,Free School Meals,Free School Meals,Total,29.5
202021,Academic year,Local authority,E92000001,England,E12000007,London,304,E09000005,Brent,By Age 19,Free School Meals,Free School Meals,Total,54.4
202021,Academic year,Local authority,E92000001,England,E12000007,London,203,E09000011,Greenwich,By Age 19,Free School Meals,Free School Meals,Total,41.3
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,By Age 19,Free School Meals,Free School Meals,Total,42.4
202021,Academic year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,By Age 19,Free School Meals,Free School Meals,Total,38.9
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,By Age 19,Free School Meals,Free School Meals,Total,21.2
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,By Age 19,Free School Meals,Free School Meals,Total,27.9
202021,Academic year,Local authority,E92000001,England,E12000007,London,208,E09000022,Lambeth,By Age 19,Free School Meals,Free School Meals,Total,46.5
